sequence_id	sequence_sha256	sequence_length	pf00741_status	pf00741_score	pf00741_sequence_score	pf00741_coverage	best_family	best_family_score	second_family	second_family_score	family_margin	best_model_coverage	best_query_coverage	family_status	classification_reason	gvpa_score	gvpj_score	hmm_family_status	similarity_best_family	similarity_best_reference	similarity_effective_identity	similarity_query_coverage	similarity_target_coverage	similarity_second_family	similarity_second_identity	similarity_margin	control_type	expected_family	fold	parent_id
nat_1c790f352d60fc105062	1c790f352d60fc1050628d281382b64bb60cc1d46c7fbdf5323c09fad8bcee5f	105	pass	49.5	49.9	0.9743589743589743			gvpa	92.1		0.0	0.0	unsupported	no_qualified_subfamily_hit	92.1	47.8	unsupported	gvpj	nat_1af65d71957f5cb92049	0.5089285714285714	0.7142857142857143	0.7410714285714286	gvpa	0.37142857142857144	0.13749999999999996	natural_heldout	gvpa	1	nat_1c790f352d60fc105062
nat_d3ef836095f7ac1cead1	d3ef836095f7ac1cead1d98d31c61ff54864238ee26542b0da8e867e56e6b1ee	123	pass	46.8	47.3	0.9743589743589743	gvpa	144.7	gvpj	40.7	103.99999999999999	0.859504132231405	0.8943089430894309	gvpa_gvpj_ambiguous	pf00741_and_competitive_gvpa_support;profile_sequence_family_conflict	144.7	40.7	supported_gvpa	gvpj	nat_4a8d213db3f0f57c39f1	0.7886178861788617	0.967479674796748	0.9916666666666667	gvpa	0.7651515151515151	0.02346637102734661	natural_heldout	gvpa	1	nat_d3ef836095f7ac1cead1
nat_c9181ea046190022b014	c9181ea046190022b014cb7fc613406a1af19f84db9877e048d4c02286c1df83	159	pass	42.3	42.7	1.0	gvpa	114.1	gvpj	34.5	79.6	0.8842975206611571	0.7672955974842768	unsupported	pf00741_and_competitive_gvpa_support;insufficient_covered_reference_similarity	114.1	34.5	supported_gvpa									natural_heldout	gvpa	1	nat_c9181ea046190022b014
nat_e79f3223c0e51a4419c7	e79f3223c0e51a4419c7159a208be6110a8fefc6df5837ef530cc34110738fd3	132	pass	47.0	47.5	0.9743589743589743	gvpa	146.3	gvpj	42.9	103.4	0.9256198347107438	0.8939393939393939	supported_gvpa	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement	146.3	42.9	supported_gvpa	gvpa	nat_ad843ea9809d8148ba5d	0.75	1.0	1.0	gvpj	0.6893939393939394	0.06060606060606055	natural_heldout	gvpa	1	nat_e79f3223c0e51a4419c7
nat_d93f2e1e8fed25eda55f	d93f2e1e8fed25eda55f2e54aed4fecc73c8b33129e32b73ead2b77c05bff766	123	pass	47.1	47.6	0.9743589743589743	gvpa	144.4	gvpj	40.0	104.4	0.859504132231405	0.8943089430894309	gvpa_gvpj_ambiguous	pf00741_and_competitive_gvpa_support;profile_sequence_family_conflict	144.4	40.0	supported_gvpa	gvpj	nat_4a8d213db3f0f57c39f1	0.7886178861788617	0.967479674796748	0.9916666666666667	gvpa	0.7651515151515151	0.02346637102734661	natural_heldout	gvpa	1	nat_d93f2e1e8fed25eda55f
nat_baa6b104c739419a55bf	baa6b104c739419a55bfad93a6f62c8fb45469593f933f4777b8b180196495e1	147	pass	42.7	43.2	1.0	gvpa	142.0	gvpj	35.4	106.6	0.9173553719008265	0.8027210884353742	supported_gvpa	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement	142.0	35.4	supported_gvpa	gvpa	nat_370aa86e30267a3a072e	0.5918367346938775	0.7619047619047619	0.7586206896551724	gvpj	0.4421768707482993	0.14965986394557823	natural_heldout	gvpa	1	nat_baa6b104c739419a55bf
nat_31b58a77b806c43147b8	31b58a77b806c43147b8710dffbe2aa9463b06d3c57ae16443b8a8950509ab8c	89	pass	56.5	56.9	1.0	gvpa	138.6	gvpj	49.4	89.19999999999999	0.6776859504132231	0.9325842696629213	gvpa_gvpj_ambiguous	pf00741_and_competitive_gvpa_support;profile_sequence_family_conflict	138.6	49.4	supported_gvpa	gvpj	nat_6fe65d28a28456450f1d	0.9775280898876404	1.0	1.0	gvpa	0.9662921348314607	0.011235955056179692	natural_heldout	gvpa	1	nat_31b58a77b806c43147b8
nat_eac8d42dcf851f8eb6d8	eac8d42dcf851f8eb6d8e6d157d9202b4157f06d3f5722da88eec6eb15d21516	154	pass	42.3	42.7	1.0	gvpa	116.7	gvpj	36.2	80.5	0.8429752066115702	0.7012987012987013	supported_gvpa	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement	116.7	36.2	supported_gvpa	gvpa	nat_234ee7db19bcd2cc0f16	0.9235668789808917	0.9935064935064936	0.9808917197452229	gvpj	0.42857142857142855	0.4949954504094632	natural_heldout	gvpa	1	nat_eac8d42dcf851f8eb6d8
nat_d51344965969dceb6639	d51344965969dceb66397bf615a7d135123d4b108438c650ac71d9bde3a18e3d	132	pass	54.8	55.4	1.0	gvpa	138.5	gvpj	41.4	97.1	0.8677685950413223	0.7954545454545454	gvpa_gvpj_ambiguous	pf00741_and_competitive_gvpa_support;insufficient_sequence_competitive_margin	138.5	41.4	supported_gvpa	gvpa	nat_241c00832790324418cd	0.6590909090909091	0.8712121212121212	0.8712121212121212	gvpj	0.6136363636363636	0.045454545454545414	natural_heldout	gvpa	1	nat_d51344965969dceb6639
nat_240500bb8aaece16c8a7	240500bb8aaece16c8a75fd1d1cf674532e0e6eb7dfc4d06a226490a7bc70c75	156	pass	42.2	42.6	1.0	gvpa	125.0	gvpj	35.1	89.9	0.9008264462809917	0.75	supported_gvpa	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement	125.0	35.1	supported_gvpa	gvpa	nat_210e9a5f9b72676b9ce0	0.7707006369426752	0.8589743589743589	0.8535031847133758				natural_heldout	gvpa	1	nat_240500bb8aaece16c8a7
nat_6941eadb95ed4bfec34a	6941eadb95ed4bfec34a62a2a7b7330c574b1d7907d9b1bae481b45cbad99ab7	126	pass	43.7	44.1	1.0			gvpa	108.7		0.0	0.0	unsupported	no_qualified_subfamily_hit	108.7	33.6	unsupported									natural_heldout	gvpa	1	nat_6941eadb95ed4bfec34a
nat_cabc629dd821e7c45393	cabc629dd821e7c45393a6456158aeb7cae073e86b43f17cd4c754d071a405c4	144	pass	53.6	54.1	1.0	gvpa	126.6	gvpj	43.8	82.8	0.9256198347107438	0.8125	unsupported	pf00741_and_competitive_gvpa_support;insufficient_covered_reference_similarity	126.6	43.8	supported_gvpa									natural_heldout	gvpa	1	nat_cabc629dd821e7c45393
nat_bdb27357528f1d5d6c47	bdb27357528f1d5d6c478d788d5eca2708cf02769b8c548319a44df8931d36fb	155	pass	42.3	42.7	1.0	gvpa	119.2	gvpj	35.3	83.9	0.8925619834710744	0.7548387096774194	supported_gvpa	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement	119.2	35.3	supported_gvpa	gvpa	nat_33d8dbb5443a9dadf56d	0.7515923566878981	0.8709677419354839	0.8598726114649682				natural_heldout	gvpa	1	nat_bdb27357528f1d5d6c47
nat_901c21e0006125b0e9d7	901c21e0006125b0e9d7f58d5be1aec8ffd48f7267f4abe62020262450e0b9e3	123	pass	47.1	47.6	0.9743589743589743	gvpa	146.4	gvpj	39.8	106.60000000000001	0.859504132231405	0.8943089430894309	gvpa_gvpj_ambiguous	pf00741_and_competitive_gvpa_support;profile_sequence_family_conflict	146.4	39.8	supported_gvpa	gvpj	nat_4a8d213db3f0f57c39f1	0.7967479674796748	0.967479674796748	0.9916666666666667	gvpa	0.7727272727272727	0.024020694752402094	natural_heldout	gvpa	1	nat_901c21e0006125b0e9d7
nat_57c2b381c8bb4035d01c	57c2b381c8bb4035d01ccddabe10745199d9a5f91d5e7ed4ff892561b35c7fc7	133	pass	48.7	49.4	0.9743589743589743	gvpa	147.0	gvpj	42.5	104.5	0.9256198347107438	0.8646616541353384	supported_gvpa	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement	147.0	42.5	supported_gvpa	gvpa	nat_0ebe1baa66ad5d5cb860	0.5639097744360902	0.7744360902255639	0.7751937984496124	gvpj	0.5037593984962406	0.06015037593984962	natural_heldout	gvpa	1	nat_57c2b381c8bb4035d01c
nat_0a0b47ef48e73f6907dd	0a0b47ef48e73f6907dd9b5e92d6d7da3847a2d5609ca8edf8f903227cfe6e0d	144	pass	54.5	55.0	1.0	gvpa	131.3	gvpj	45.5	85.80000000000001	0.9256198347107438	0.8125	unsupported	pf00741_and_competitive_gvpa_support;insufficient_covered_reference_similarity	131.3	45.5	supported_gvpa									natural_heldout	gvpa	1	nat_0a0b47ef48e73f6907dd
nat_ab4678bc7e147bea24f4	ab4678bc7e147bea24f4e725987150245c15269e78afad5c6252532317be04aa	154	pass	42.0	42.4	1.0	gvpa	112.4	gvpj	34.1	78.30000000000001	0.8925619834710744	0.7662337662337663	unsupported	pf00741_and_competitive_gvpa_support;insufficient_covered_reference_similarity	112.4	34.1	supported_gvpa									natural_heldout	gvpa	1	nat_ab4678bc7e147bea24f4
nat_48ea71fe1cd777e6ddfc	48ea71fe1cd777e6ddfc05880bfe9a1f5d1f5daf4b71bf172f2e021c120d2d74	97	pass	59.5	59.5	1.0	gvpa	138.3	gvpj	53.3	85.00000000000001	0.7107438016528925	0.8865979381443299	gvpa_gvpj_ambiguous	pf00741_and_competitive_gvpa_support;insufficient_sequence_competitive_margin	138.3	53.3	supported_gvpa	gvpa	nat_68925098711d386795ce	0.845360824742268	1.0	1.0	gvpj	0.8350515463917526	0.010309278350515427	natural_heldout	gvpj	1	nat_48ea71fe1cd777e6ddfc
nat_ed46c9e7b97a1b13dc86	ed46c9e7b97a1b13dc86fea5c46d3d7436611491a16ca819269afe40ad8e0b4a	100	pass	59.0	59.3	1.0	gvpa	138.4	gvpj	51.3	87.10000000000001	0.71900826446281	0.87	gvpa_gvpj_ambiguous	pf00741_and_competitive_gvpa_support;insufficient_sequence_competitive_margin	138.4	51.3	supported_gvpa	gvpa	nat_43f6e7e097fbcc058a96	0.87	1.0	1.0	gvpj	0.87	0.0	natural_heldout	gvpj	1	nat_ed46c9e7b97a1b13dc86
nat_f9d423597b7778d440ea	f9d423597b7778d440ea6f19c29919e768fa0745ce660aba3e9c67283b869de4	100	pass	59.0	59.3	1.0	gvpa	138.2	gvpj	52.2	85.99999999999999	0.7107438016528925	0.86	gvpa_gvpj_ambiguous	pf00741_and_competitive_gvpa_support;insufficient_sequence_competitive_margin	138.2	52.2	supported_gvpa	gvpa	nat_68925098711d386795ce	0.88	1.0	1.0	gvpj	0.87	0.010000000000000009	natural_heldout	gvpj	1	nat_f9d423597b7778d440ea
nat_de3106e39b73b2986cc3	de3106e39b73b2986cc3f74a3c931f43338d1cc93d442c8ca4b3063e5eb5fcec	86	pass	58.0	58.4	1.0	gvpa	137.7	gvpj	49.4	88.29999999999998	0.6694214876033058	0.9418604651162791	gvpa_gvpj_ambiguous	pf00741_and_competitive_gvpa_support;profile_sequence_family_conflict	137.7	49.4	supported_gvpa	gvpj	nat_7b11238f75117cdf3b62	0.9883720930232558	1.0	1.0	gvpa	0.8488372093023255	0.13953488372093026	natural_heldout	gvpj	1	nat_de3106e39b73b2986cc3
nat_c8ca500d58f82227374e	c8ca500d58f82227374ef5850ded8cba10a96512195ed4d0368fd62280bac654	75	pass	60.9	61.2	1.0			gvpa	126.2		0.0	0.0	unsupported	no_qualified_subfamily_hit	126.2	47.9	unsupported	gvpj	nat_2042b63e95655cdc9d68	0.8533333333333334	0.88	0.9166666666666666	gvpa	0.7866666666666666	0.06666666666666676	natural_heldout	gvpj	1	nat_c8ca500d58f82227374e
nat_8343c46d763785dc6094	8343c46d763785dc6094cb806c0f6bf2a3caf353fe7e68848b60be24b1820392	685	fail			0.0			gvpn	424.3		0.0	0.0	unsupported	no_qualified_subfamily_hit			unsupported									natural_heldout	gvpn	1	nat_8343c46d763785dc6094
nat_56c649d91320de13c3d9	56c649d91320de13c3d9a1b71ec0f64961303a93fdbca7803201e7758eb4f719	509	fail			0.0			gvpn	409.8		0.0	0.0	unsupported	no_qualified_subfamily_hit			unsupported									natural_heldout	gvpn	1	nat_56c649d91320de13c3d9
nat_d93cc995798d0a5e81e9	d93cc995798d0a5e81e91156f2f83ffe6b24315d2faeb324f05463f707f3f5cd	504	fail			0.0	gvpn	411.0				0.8296703296703297	0.6051587301587301	unsupported	competitive_gvpn_support;no_reportable_runner_up;insufficient_covered_reference_similarity			other_gvp									natural_heldout	gvpn	1	nat_d93cc995798d0a5e81e9
nat_af322d28976cc7014aac	af322d28976cc7014aacbba4803949e04bba43dac5e95e4d3ecd13912961fe0e	490	fail			0.0	gvpn	438.4	gvpc	31.2	407.2	0.8131868131868132	0.6020408163265306	other_gvp	competitive_gvpn_support;competitive_sequence_agreement	0.0		other_gvp	gvpn	nat_2648d629b38e7cef6323	0.5489795918367347	0.9938775510204082	0.9881235154394299				natural_heldout	gvpn	1	nat_af322d28976cc7014aac
nat_56012f16429563f68895	56012f16429563f688957ea545561f50b4b9005228637372f019cf8f67e5ac69	485	fail			0.0	gvpn	438.3	gvpc	37.1	401.2	0.8131868131868132	0.6082474226804123	other_gvp	competitive_gvpn_support;competitive_sequence_agreement			other_gvp	gvpn	nat_2648d629b38e7cef6323	0.5711340206185567	0.9958762886597938	0.9904988123515439				natural_heldout	gvpn	1	nat_56012f16429563f68895
nat_6b111238dff8d4fcf344	6b111238dff8d4fcf344f6abbbf02156ee3466fa55fb0030f46b9e6f060329ed	482	fail			0.0	gvpn	393.6	gvpl	1.1	392.5	0.8901098901098901	0.6680497925311203	unsupported	competitive_gvpn_support;insufficient_covered_reference_similarity			other_gvp	gvpn	nat_4ac64feb730b5240b0d6	0.3360995850622407	0.7012448132780082	0.9913544668587896				natural_heldout	gvpn	1	nat_6b111238dff8d4fcf344
nat_1944acf2ada2119aa498	1944acf2ada2119aa498929c52288b57622934bfea1fb175bd0c3c0e09492e22	476	fail			0.0	gvpn	437.9	gvpc	32.0	405.9	0.8131868131868132	0.6197478991596639	other_gvp	competitive_gvpn_support;competitive_sequence_agreement			other_gvp	gvpn	nat_8eec0303cc68de85791a	0.542016806722689	1.0	0.9929078014184397				natural_heldout	gvpn	1	nat_1944acf2ada2119aa498
nat_cd472e1a07548a06f478	cd472e1a07548a06f478a31f3d659a515242425c0ae3e97d4b2eeb84ecb7d0fc	475	fail			0.0	gvpn	459.7	gvpc	36.7	423.0	0.8076923076923077	0.6168421052631579	other_gvp	competitive_gvpn_support;competitive_sequence_agreement			other_gvp	gvpn	nat_8eec0303cc68de85791a	0.6105263157894737	0.9621052631578947	0.9787234042553191				natural_heldout	gvpn	1	nat_cd472e1a07548a06f478
nat_2c6ae47f69b03e002709	2c6ae47f69b03e00270915ab0931111d554ed5e9e9d0383d411da1c5ba7b8153	464	fail			0.0	gvpn	439.8	gvpc	27.8	412.0	0.8131868131868132	0.6357758620689655	other_gvp	competitive_gvpn_support;competitive_sequence_agreement			other_gvp	gvpn	nat_32fdbf8eba6ab6b512a2	0.5797413793103449	0.9935344827586207	0.9927007299270073				natural_heldout	gvpn	1	nat_2c6ae47f69b03e002709
nat_7a9a8f4b94c47657684d	7a9a8f4b94c47657684dbf296374cca7957b660e04db67e99cfccebea0176957	462	fail			0.0	gvpn	445.0	gvpc	32.2	412.8	0.8159340659340659	0.6406926406926406	other_gvp	competitive_gvpn_support;competitive_sequence_agreement			other_gvp	gvpn	nat_938a17e9c3546d6b6666	0.6103896103896104	0.9935064935064936	0.9900497512437811				natural_heldout	gvpn	1	nat_7a9a8f4b94c47657684d
nat_6f418e83201670537daa	6f418e83201670537daa7d1ccbddcaef1f581f27c38099974d4eff2ab21c07ac	460	fail			0.0	gvpn	438.0	gvpc	36.6	401.4	0.8104395604395604	0.6391304347826087	other_gvp	competitive_gvpn_support;competitive_sequence_agreement			other_gvp	gvpn	nat_2648d629b38e7cef6323	0.5760869565217391	0.9934782608695653	0.9881235154394299				natural_heldout	gvpn	1	nat_6f418e83201670537daa
nat_219ec296ddb38c6ad41b	219ec296ddb38c6ad41b8134dc856b1aec22638b0d01dee2fac5ce103f3146ae	459	fail			0.0	gvpn	439.2	gvpc	35.3	403.9	0.8104395604395604	0.6405228758169934	other_gvp	competitive_gvpn_support;competitive_sequence_agreement			other_gvp	gvpn	nat_20a0c3cba5c7bfbc2968	0.5816993464052288	1.0	0.9952153110047847				natural_heldout	gvpn	1	nat_219ec296ddb38c6ad41b
nat_b8d08df1b5aa716dd206	b8d08df1b5aa716dd206f6cad4204b0290c8342fa693895a993217373aa91b6a	458	fail	0.4	1.6	0.1794871794871795	gvpn	438.5	gvpc	36.7	401.8	0.8104395604395604	0.6419213973799127	other_gvp	competitive_gvpn_support;competitive_sequence_agreement			other_gvp	gvpn	nat_c969850f1da43f74401f	0.5436681222707423	0.962882096069869	0.9579439252336449				natural_heldout	gvpn	1	nat_b8d08df1b5aa716dd206
nat_26cacb69c4d3a7cc7caa	26cacb69c4d3a7cc7caa3b6e2cb0ec4df27f906e52879a42f9e574e74e8fa55d	457	fail			0.0	gvpn	440.5	gvpc	32.6	407.9	0.8131868131868132	0.6455142231947484	other_gvp	competitive_gvpn_support;competitive_sequence_agreement			other_gvp	gvpn	nat_32fdbf8eba6ab6b512a2	0.5908096280087527	0.9890590809628009	0.9927007299270073				natural_heldout	gvpn	1	nat_26cacb69c4d3a7cc7caa
nat_42d94b6cd2db52cdbdb2	42d94b6cd2db52cdbdb2f8b53e0253512f4d0ab56900e3500a1deedd50a4eb21	457	fail			0.0	gvpn	438.5	gvpc	33.7	404.8	0.8104395604395604	0.6433260393873085	other_gvp	competitive_gvpn_support;competitive_sequence_agreement		0.5	other_gvp	gvpn	nat_2648d629b38e7cef6323	0.5886214442013129	0.9934354485776805	0.9881235154394299				natural_heldout	gvpn	1	nat_42d94b6cd2db52cdbdb2
nat_accc808f32fd9286f55b	accc808f32fd9286f55ba4ed742ea2c981ad1f282c1b867363683131a6d1e660	455	fail			0.0	gvpn	439.0	gvpc	34.2	404.8	0.8104395604395604	0.6461538461538462	other_gvp	competitive_gvpn_support;competitive_sequence_agreement			other_gvp	gvpn	nat_20a0c3cba5c7bfbc2968	0.6065934065934065	1.0	0.9952153110047847				natural_heldout	gvpn	1	nat_accc808f32fd9286f55b
nat_8c8b0a437c2091328021	8c8b0a437c209132802191766ce76fd7be7555e8af51693e7145d3ff42999ee4	454	fail			0.0	gvpn	438.7	gvpc	28.0	410.7	0.8104395604395604	0.6475770925110133	other_gvp	competitive_gvpn_support;competitive_sequence_agreement			other_gvp	gvpn	nat_20a0c3cba5c7bfbc2968	0.6057268722466961	1.0	0.9952153110047847				natural_heldout	gvpn	1	nat_8c8b0a437c2091328021
nat_7c5a6a1b6410258202e8	7c5a6a1b6410258202e895f1918e21e4507276b6d1e924a57f1faeeacec197e6	446	fail			0.0	gvpn	438.6	gvpc	31.4	407.20000000000005	0.8104395604395604	0.6591928251121076	other_gvp	competitive_gvpn_support;competitive_sequence_agreement			other_gvp	gvpn	nat_20a0c3cba5c7bfbc2968	0.5986547085201793	1.0	0.9952153110047847				natural_heldout	gvpn	1	nat_7c5a6a1b6410258202e8
nat_7e9dfacf48635d46c7ca	7e9dfacf48635d46c7ca6f87bc40b397d9a5452011ca82408da4d3d3a0dfba2a	446	fail			0.0	gvpn	415.6				0.8406593406593407	0.6905829596412556	unsupported	competitive_gvpn_support;no_reportable_runner_up;insufficient_covered_reference_similarity			other_gvp	gvpn	nat_eedf2d89181613d2065f	0.39461883408071746	0.8026905829596412	0.9540540540540541				natural_heldout	gvpn	1	nat_7e9dfacf48635d46c7ca
nat_b36efd570ae197486e36	b36efd570ae197486e36ac0339a5c454f28bc8a8ad2d50143507c60491dceb92	444	fail			0.0	gvpn	422.7	gvpk	5.4	417.3	0.8296703296703297	0.6779279279279279	unsupported	competitive_gvpn_support;insufficient_covered_reference_similarity			other_gvp									natural_heldout	gvpn	1	nat_b36efd570ae197486e36
nat_a7e1b39edec953be30ee	a7e1b39edec953be30ee98a80b49aa8747e5c4efa9df3b8d53d99febb18dd922	443	fail			0.0	gvpn	445.2				0.8351648351648352	0.6930022573363431	other_gvp	competitive_gvpn_support;no_reportable_runner_up;competitive_sequence_agreement			other_gvp	gvpn	nat_843f29fe13cb1c442763	0.4018058690744921	0.7313769751693002	0.9667673716012085				natural_heldout	gvpn	1	nat_a7e1b39edec953be30ee
nat_704a249b0764cecf43df	704a249b0764cecf43dfd353c2c4f83f83a68db11d58aefccea4e7885d3ef6cf	441	fail			0.0	gvpn	452.5	gvpc	36.6	415.9	0.8434065934065934	0.691609977324263	other_gvp	competitive_gvpn_support;competitive_sequence_agreement		0.4	other_gvp	gvpn	nat_32fdbf8eba6ab6b512a2	0.6145124716553289	0.9795918367346939	0.9902676399026764				natural_heldout	gvpn	1	nat_704a249b0764cecf43df
nat_95be5a9e931724aad2ad	95be5a9e931724aad2adef84603e8187000232378f70b29e75834d77f60132d0	438	fail			0.0	gvpn	450.1	gvpc	23.6	426.5	0.8956043956043956	0.7442922374429224	other_gvp	competitive_gvpn_support;competitive_sequence_agreement			other_gvp	gvpn	nat_c969850f1da43f74401f	0.6278538812785388	0.9817351598173516	0.9789719626168224				natural_heldout	gvpn	1	nat_95be5a9e931724aad2ad
nat_0ab9e0e44efcffa9a877	0ab9e0e44efcffa9a877857dcd6e6ba91ba7ca8866639311243ab11d56b4be26	437	fail			0.0	gvpn	468.6	gvpc	39.9	428.70000000000005	0.8406593406593407	0.6979405034324943	other_gvp	competitive_gvpn_support;competitive_sequence_agreement			other_gvp	gvpn	nat_8eec0303cc68de85791a	0.6773455377574371	0.9862700228832952	0.9858156028368794				natural_heldout	gvpn	1	nat_0ab9e0e44efcffa9a877
nat_cf3c565e051319b837ba	cf3c565e051319b837ba31d278333c094a03348956bfc75a4dfce1ef1e0897d5	437	fail			0.0	gvpn	395.0	gvpl	1.0	394.0	0.8901098901098901	0.7368421052631579	other_gvp	competitive_gvpn_support;competitive_sequence_agreement			other_gvp	gvpn	nat_fd09d4b5d781cbc2a021	0.4645308924485126	0.7688787185354691	0.9916201117318436				natural_heldout	gvpn	1	nat_cf3c565e051319b837ba
nat_33822746f06064c1e8e3	33822746f06064c1e8e336ea17c000344f7a5e5e0ffac4718b53bf49e7c3c7b6	428	fail			0.0	gvpn	470.2	gvpc	35.3	434.9	0.8351648351648352	0.705607476635514	other_gvp	competitive_gvpn_support;competitive_sequence_agreement			other_gvp	gvpn	nat_8eec0303cc68de85791a	0.6962616822429907	0.985981308411215	0.9858156028368794				natural_heldout	gvpn	1	nat_33822746f06064c1e8e3
nat_9414dc44ac8316d2782f	9414dc44ac8316d2782fbcba5e0d0de28c9e632f0ac35816017254105f0d912a	424	fail			0.0	gvpn	471.6	gvpc	34.0	437.6	0.8324175824175825	0.7099056603773585	other_gvp	competitive_gvpn_support;competitive_sequence_agreement			other_gvp	gvpn	nat_8eec0303cc68de85791a	0.7075471698113207	0.9858490566037735	0.9858156028368794				natural_heldout	gvpn	1	nat_9414dc44ac8316d2782f
nat_59bcd37fbc5cf35ab3cc	59bcd37fbc5cf35ab3cc77de34af2068837f0243baf7b6c7d6de08e8a6c679ac	423	fail			0.0	gvpn	467.1	gvpc	36.5	430.6	0.8214285714285714	0.7021276595744681	other_gvp	competitive_gvpn_support;competitive_sequence_agreement			other_gvp	gvpn	nat_8eec0303cc68de85791a	0.7021276595744681	0.9858156028368794	0.9858156028368794				natural_heldout	gvpn	1	nat_59bcd37fbc5cf35ab3cc
nat_bea89c7ed81148b012f8	bea89c7ed81148b012f8171a07599c01e3e0b26ff1a3f67ffd53ae45986520a0	417	fail			0.0	gvpn	463.3				0.8351648351648352	0.7266187050359713	other_gvp	competitive_gvpn_support;no_reportable_runner_up;competitive_sequence_agreement			other_gvp	gvpn	nat_46e559775f06ae9479dd	0.5938242280285035	0.750599520383693	0.7434679334916865				natural_heldout	gvpn	1	nat_bea89c7ed81148b012f8
nat_f1576cf15faeaea3dbc6	f1576cf15faeaea3dbc6ca07ebed4f2de17b62c870fbcff38e96f319df4bc17e	414	fail			0.0	gvpc	251.1	gvpk	1.2	249.9	0.9971264367816092	0.9975845410628019	other_gvp	competitive_gvpc_support;competitive_sequence_agreement			other_gvp	gvpc	nat_5624b7649cf855dfcd25	0.41545893719806765	1.0	1.0				natural_heldout	gvpc	1	nat_f1576cf15faeaea3dbc6
nat_01156e841deb1d9a772b	01156e841deb1d9a772ba05e5d7b155e211ef662ae844d15b5994d4c88dc1382	402	fail			0.0	gvpn	462.3	gvpc	15.7	446.6	0.8461538461538461	0.763681592039801	other_gvp	competitive_gvpn_support;competitive_sequence_agreement		1.4	other_gvp	gvpn	nat_d0ec3f874170382d9f35	0.5945273631840796	0.9402985074626866	0.9701492537313433				natural_heldout	gvpn	1	nat_01156e841deb1d9a772b
nat_e6f1534b15baac6e3fa3	e6f1534b15baac6e3fa37564254e8453dd8baef5986d0279aded3e0243be7983	399	fail			0.0	gvpn	472.3				0.8379120879120879	0.7644110275689223	other_gvp	competitive_gvpn_support;no_reportable_runner_up;competitive_sequence_agreement			other_gvp	gvpn	nat_8eec0303cc68de85791a	0.624113475177305	0.7493734335839599	0.706855791962175				natural_heldout	gvpn	1	nat_e6f1534b15baac6e3fa3
nat_66568342e223b00f8d59	66568342e223b00f8d5967af9ff945176425189ed66c830c2a2c37db0b947e7e	398	fail			0.0	gvpn	423.4	gvpk	9.3	414.09999999999997	0.8214285714285714	0.7487437185929648	unsupported	competitive_gvpn_support;insufficient_covered_reference_similarity			other_gvp	gvpn	nat_0f51e0db355810694385	0.39949748743718594	0.7160804020100503	0.7804878048780488				natural_heldout	gvpn	1	nat_66568342e223b00f8d59
nat_b6d0df7dc4c2cb18d0b7	b6d0df7dc4c2cb18d0b7613e2b6020acc19d3ca18e83dbf0f6c6bbccf3d59007	395	fail			0.0	gvpn	461.9	gvpc	0.5	461.4	0.8104395604395604	0.7443037974683544	other_gvp	competitive_gvpn_support;competitive_sequence_agreement			other_gvp	gvpn	nat_f349a9497408e858de5d	0.5886699507389163	0.7341772151898734	0.7142857142857143				natural_heldout	gvpn	1	nat_b6d0df7dc4c2cb18d0b7
nat_5bd91d40ed4572144cd6	5bd91d40ed4572144cd627fea92261e22d012dd78d38d3f47fc2933a09e36f6e	391	fail			0.0	gvpn	461.1	gvpc	15.6	445.5	0.8434065934065934	0.782608695652174	other_gvp	competitive_gvpn_support;competitive_sequence_agreement			other_gvp	gvpn	nat_d0ec3f874170382d9f35	0.5970149253731343	0.969309462915601	0.9701492537313433				natural_heldout	gvpn	1	nat_5bd91d40ed4572144cd6
nat_8c6a661abd0d8e73a28d	8c6a661abd0d8e73a28d33e40e69ccca4576c0f67559fc566df7f2b0a6c4d871	390	fail			0.0	gvpn	467.8	gvpc	16.1	451.7	0.8653846153846154	0.8	other_gvp	competitive_gvpn_support;competitive_sequence_agreement		3.3	other_gvp	gvpn	nat_d0ec3f874170382d9f35	0.6069651741293532	0.9743589743589743	0.972636815920398				natural_heldout	gvpn	1	nat_8c6a661abd0d8e73a28d
nat_4cb365260a07785de158	4cb365260a07785de158dfa8e3be4e7a47c0c034f6db576666019c9d7bf6dca1	390	fail			0.0	gvpn	464.3	gvpc	16.8	447.5	0.8434065934065934	0.7846153846153846	other_gvp	competitive_gvpn_support;competitive_sequence_agreement		3.3	other_gvp	gvpn	nat_d0ec3f874170382d9f35	0.6044776119402985	0.9692307692307692	0.9701492537313433				natural_heldout	gvpn	1	nat_4cb365260a07785de158
