query_id	target_id	query_length	target_length	alignment_score	alignment_length	aligned_pairs	identical_residues	identity	query_coverage	target_coverage	effective_identity	distance	distance_status	distance_reason
vae_candidate_000247	vae_candidate_000520	96	73	242.5	96	73	57	0.7808219178082192	0.7604166666666666	1.0	0.59375		unresolved	low_query_coverage
vae_candidate_000247	vae_candidate_000523	96	109	199.0	114	91	57	0.6263736263736264	0.9479166666666666	0.8348623853211009	0.5229357798165137	0.47706422018348627	resolved	
vae_candidate_000247	vae_candidate_000527	96	93	303.5	100	89	68	0.7640449438202247	0.9270833333333334	0.956989247311828	0.7083333333333334	0.29166666666666663	resolved	
vae_candidate_000247	vae_candidate_000533	96	101	314.0	104	93	75	0.8064516129032258	0.96875	0.9207920792079208	0.7425742574257426	0.25742574257425743	resolved	
vae_candidate_000247	vae_candidate_000535	96	92	295.0	97	91	62	0.6813186813186813	0.9479166666666666	0.9891304347826086	0.6458333333333334	0.35416666666666663	resolved	
vae_candidate_000247	vae_candidate_000536	96	88	301.0	96	88	62	0.7045454545454546	0.9166666666666666	1.0	0.6458333333333334	0.35416666666666663	resolved	
vae_candidate_000247	vae_candidate_000539	96	91	227.5	100	87	57	0.6551724137931034	0.90625	0.9560439560439561	0.59375	0.40625	resolved	
vae_candidate_000247	vae_candidate_000547	96	100	269.0	106	90	62	0.6888888888888889	0.9375	0.9	0.62	0.38	resolved	
vae_candidate_000247	vae_candidate_000572	96	87	276.0	98	85	67	0.788235294117647	0.8854166666666666	0.9770114942528736	0.6979166666666666	0.30208333333333337	resolved	
vae_candidate_000247	vae_candidate_000574	96	94	350.0	96	94	75	0.7978723404255319	0.9791666666666666	1.0	0.78125	0.21875	resolved	
vae_candidate_000247	vae_candidate_000582	96	86	329.0	96	86	70	0.813953488372093	0.8958333333333334	1.0	0.7291666666666666	0.27083333333333337	resolved	
vae_candidate_000247	vae_candidate_000588	96	99	216.5	103	92	54	0.5869565217391305	0.9583333333333334	0.9292929292929293	0.5454545454545454	0.4545454545454546	resolved	
vae_candidate_000247	vae_candidate_000591	96	88	233.0	98	86	58	0.6744186046511628	0.8958333333333334	0.9772727272727273	0.6041666666666666	0.39583333333333337	resolved	
vae_candidate_000247	vae_candidate_000593	96	124	204.0	124	96	51	0.53125	1.0	0.7741935483870968	0.4112903225806452		unresolved	low_target_coverage
vae_candidate_000247	vae_candidate_000598	96	94	362.0	97	93	79	0.8494623655913979	0.96875	0.9893617021276596	0.8229166666666666	0.17708333333333337	resolved	
vae_candidate_000247	vae_candidate_000618	96	95	331.0	97	94	73	0.776595744680851	0.9791666666666666	0.9894736842105263	0.7604166666666666	0.23958333333333337	resolved	
vae_candidate_000247	vae_candidate_000620	96	149	213.0	153	92	60	0.6521739130434783	0.9583333333333334	0.6174496644295302	0.40268456375838924		unresolved	low_target_coverage
vae_candidate_000247	vae_candidate_000623	96	93	329.0	98	91	78	0.8571428571428571	0.9479166666666666	0.978494623655914	0.8125	0.1875	resolved	
vae_candidate_000247	vae_candidate_000627	96	90	320.5	99	87	69	0.7931034482758621	0.90625	0.9666666666666667	0.71875	0.28125	resolved	
vae_candidate_000247	vae_candidate_000633	96	99	223.5	105	90	54	0.6	0.9375	0.9090909090909091	0.5454545454545454	0.4545454545454546	resolved	
vae_candidate_000247	vae_candidate_000635	96	89	300.0	97	88	68	0.7727272727272727	0.9166666666666666	0.9887640449438202	0.7083333333333334	0.29166666666666663	resolved	
vae_candidate_000247	vae_candidate_000638	96	89	302.0	97	88	66	0.75	0.9166666666666666	0.9887640449438202	0.6875	0.3125	resolved	
vae_candidate_000247	vae_candidate_000652	96	84	248.5	98	82	56	0.6829268292682927	0.8541666666666666	0.9761904761904762	0.5833333333333334	0.41666666666666663	resolved	
vae_candidate_000247	vae_candidate_000666	96	99	281.5	100	95	62	0.6526315789473685	0.9895833333333334	0.9595959595959596	0.6262626262626263	0.3737373737373737	resolved	
vae_candidate_000247	vae_candidate_000672	96	131	164.0	132	95	49	0.5157894736842106	0.9895833333333334	0.7251908396946565	0.37404580152671757		unresolved	low_target_coverage
vae_candidate_000247	vae_candidate_000685	96	106	306.0	107	95	68	0.7157894736842105	0.9895833333333334	0.8962264150943396	0.6415094339622641	0.3584905660377359	resolved	
vae_candidate_000247	vae_candidate_000687	96	130	207.5	131	95	56	0.5894736842105263	0.9895833333333334	0.7307692307692307	0.4307692307692308		unresolved	low_target_coverage
vae_candidate_000247	vae_candidate_000696	96	102	311.5	105	93	68	0.7311827956989247	0.96875	0.9117647058823529	0.6666666666666666	0.33333333333333337	resolved	
vae_candidate_000247	vae_candidate_000701	96	111	275.0	113	94	64	0.6808510638297872	0.9791666666666666	0.8468468468468469	0.5765765765765766	0.42342342342342343	resolved	
vae_candidate_000247	vae_candidate_000715	96	95	314.0	100	91	66	0.7252747252747253	0.9479166666666666	0.9578947368421052	0.6875	0.3125	resolved	
vae_candidate_000247	vae_candidate_000731	96	125	327.5	126	95	76	0.8	0.9895833333333334	0.76	0.608		unresolved	low_target_coverage
vae_candidate_000247	vae_candidate_000744	96	95	210.5	99	92	55	0.5978260869565217	0.9583333333333334	0.968421052631579	0.5729166666666666	0.42708333333333337	resolved	
vae_candidate_000247	vae_candidate_000750	96	98	348.5	103	91	77	0.8461538461538461	0.9479166666666666	0.9285714285714286	0.7857142857142857	0.2142857142857143	resolved	
vae_candidate_000247	vae_candidate_000752	96	93	305.0	99	90	67	0.7444444444444445	0.9375	0.967741935483871	0.6979166666666666	0.30208333333333337	resolved	
vae_candidate_000247	vae_candidate_000772	96	98	333.5	103	91	77	0.8461538461538461	0.9479166666666666	0.9285714285714286	0.7857142857142857	0.2142857142857143	resolved	
vae_candidate_000247	vae_candidate_000780	96	89	323.0	96	89	72	0.8089887640449438	0.9270833333333334	1.0	0.75	0.25	resolved	
vae_candidate_000247	vae_candidate_000785	96	115	180.0	118	93	47	0.5053763440860215	0.96875	0.808695652173913	0.40869565217391307	0.5913043478260869	resolved	
vae_candidate_000247	vae_candidate_000792	96	74	264.0	97	73	61	0.8356164383561644	0.7604166666666666	0.9864864864864865	0.6354166666666666		unresolved	low_query_coverage
vae_candidate_000247	vae_candidate_000812	96	107	294.5	114	89	69	0.7752808988764045	0.9270833333333334	0.8317757009345794	0.6448598130841121	0.3551401869158879	resolved	
vae_candidate_000247	vae_candidate_000818	96	94	212.0	113	77	51	0.6623376623376623	0.8020833333333334	0.8191489361702128	0.53125	0.46875	resolved	
vae_candidate_000247	vae_candidate_000836	96	90	269.5	97	89	67	0.7528089887640449	0.9270833333333334	0.9888888888888889	0.6979166666666666	0.30208333333333337	resolved	
vae_candidate_000247	vae_candidate_000839	96	99	331.0	100	95	71	0.7473684210526316	0.9895833333333334	0.9595959595959596	0.7171717171717171	0.2828282828282829	resolved	
vae_candidate_000247	vae_candidate_000841	96	95	354.5	98	93	77	0.8279569892473119	0.96875	0.9789473684210527	0.8020833333333334	0.19791666666666663	resolved	
vae_candidate_000247	vae_candidate_000843	96	94	304.0	99	91	67	0.7362637362637363	0.9479166666666666	0.9680851063829787	0.6979166666666666	0.30208333333333337	resolved	
vae_candidate_000247	vae_candidate_000857	96	92	337.0	97	91	76	0.8351648351648352	0.9479166666666666	0.9891304347826086	0.7916666666666666	0.20833333333333337	resolved	
vae_candidate_000247	vae_candidate_000872	96	71	167.5	96	71	44	0.6197183098591549	0.7395833333333334	1.0	0.4583333333333333		unresolved	low_query_coverage
vae_candidate_000247	vae_candidate_000876	96	82	250.5	96	82	61	0.7439024390243902	0.8541666666666666	1.0	0.6354166666666666	0.36458333333333337	resolved	
vae_candidate_000247	vae_candidate_000881	96	111	151.5	119	88	46	0.5227272727272727	0.9166666666666666	0.7927927927927928	0.4144144144144144		unresolved	low_target_coverage
vae_candidate_000247	vae_candidate_000883	96	92	286.0	99	89	64	0.7191011235955056	0.9270833333333334	0.967391304347826	0.6666666666666666	0.33333333333333337	resolved	
vae_candidate_000247	vae_candidate_000894	96	139	149.5	142	93	41	0.44086021505376344	0.96875	0.6690647482014388	0.2949640287769784		unresolved	low_target_coverage
vae_candidate_000247	vae_candidate_000895	96	72	232.5	96	72	55	0.7638888888888888	0.75	1.0	0.5729166666666666		unresolved	low_query_coverage
vae_candidate_000247	vae_candidate_000900	96	89	331.5	96	89	72	0.8089887640449438	0.9270833333333334	1.0	0.75	0.25	resolved	
vae_candidate_000247	vae_candidate_000903	96	95	335.5	98	93	75	0.8064516129032258	0.96875	0.9789473684210527	0.78125	0.21875	resolved	
vae_candidate_000247	vae_candidate_000905	96	92	348.5	96	92	77	0.8369565217391305	0.9583333333333334	1.0	0.8020833333333334	0.19791666666666663	resolved	
vae_candidate_000247	vae_candidate_000908	96	96	319.5	98	94	69	0.7340425531914894	0.9791666666666666	0.9791666666666666	0.71875	0.28125	resolved	
vae_candidate_000247	vae_candidate_000912	96	91	330.0	96	91	71	0.7802197802197802	0.9479166666666666	1.0	0.7395833333333334	0.26041666666666663	resolved	
vae_candidate_000247	vae_candidate_000913	96	97	347.0	100	93	79	0.8494623655913979	0.96875	0.9587628865979382	0.8144329896907216	0.18556701030927836	resolved	
vae_candidate_000247	vae_candidate_000914	96	98	345.0	100	94	77	0.8191489361702128	0.9791666666666666	0.9591836734693877	0.7857142857142857	0.2142857142857143	resolved	
vae_candidate_000247	vae_candidate_000921	96	89	226.5	97	88	53	0.6022727272727273	0.9166666666666666	0.9887640449438202	0.5520833333333334	0.44791666666666663	resolved	
vae_candidate_000247	vae_candidate_000926	96	77	182.5	100	73	49	0.6712328767123288	0.7604166666666666	0.948051948051948	0.5104166666666666		unresolved	low_query_coverage
vae_candidate_000247	vae_candidate_000927	96	90	314.0	98	88	65	0.7386363636363636	0.9166666666666666	0.9777777777777777	0.6770833333333334	0.32291666666666663	resolved	
vae_candidate_000247	vae_candidate_000946	96	117	259.0	122	91	62	0.6813186813186813	0.9479166666666666	0.7777777777777778	0.5299145299145299		unresolved	low_target_coverage
vae_candidate_000247	vae_candidate_000948	96	104	293.0	104	96	66	0.6875	1.0	0.9230769230769231	0.6346153846153846	0.3653846153846154	resolved	
vae_candidate_000247	vae_candidate_000959	96	108	243.0	108	96	58	0.6041666666666666	1.0	0.8888888888888888	0.5370370370370371	0.4629629629629629	resolved	
vae_candidate_000247	vae_candidate_000965	96	92	255.5	105	83	61	0.7349397590361446	0.8645833333333334	0.9021739130434783	0.6354166666666666	0.36458333333333337	resolved	
vae_candidate_000247	vae_candidate_000966	96	92	231.0	100	88	56	0.6363636363636364	0.9166666666666666	0.9565217391304348	0.5833333333333334	0.41666666666666663	resolved	
vae_candidate_000247	vae_candidate_000967	96	95	362.5	98	93	77	0.8279569892473119	0.96875	0.9789473684210527	0.8020833333333334	0.19791666666666663	resolved	
vae_candidate_000247	vae_candidate_000975	96	95	346.0	97	94	73	0.776595744680851	0.9791666666666666	0.9894736842105263	0.7604166666666666	0.23958333333333337	resolved	
vae_candidate_000247	vae_candidate_000995	96	93	350.0	96	93	75	0.8064516129032258	0.96875	1.0	0.78125	0.21875	resolved	
vae_candidate_000249	vae_candidate_000258	107	93	338.0	107	93	73	0.7849462365591398	0.8691588785046729	1.0	0.6822429906542056	0.31775700934579443	resolved	
vae_candidate_000249	vae_candidate_000264	107	110	360.5	119	98	85	0.8673469387755102	0.9158878504672897	0.8909090909090909	0.7727272727272727	0.2272727272727273	resolved	
vae_candidate_000249	vae_candidate_000266	107	89	330.5	107	89	74	0.8314606741573034	0.8317757009345794	1.0	0.6915887850467289	0.30841121495327106	resolved	
vae_candidate_000249	vae_candidate_000273	107	108	215.0	123	92	57	0.6195652173913043	0.8598130841121495	0.8518518518518519	0.5277777777777778	0.4722222222222222	resolved	
vae_candidate_000249	vae_candidate_000284	107	91	283.5	107	91	69	0.7582417582417582	0.8504672897196262	1.0	0.6448598130841121	0.3551401869158879	resolved	
vae_candidate_000249	vae_candidate_000288	107	114	175.5	125	96	55	0.5729166666666666	0.897196261682243	0.8421052631578947	0.4824561403508772	0.5175438596491229	resolved	
vae_candidate_000249	vae_candidate_000293	107	93	207.5	113	87	54	0.6206896551724138	0.8130841121495327	0.9354838709677419	0.5046728971962616	0.4953271028037384	resolved	
vae_candidate_000249	vae_candidate_000295	107	87	201.0	108	86	54	0.627906976744186	0.8037383177570093	0.9885057471264368	0.5046728971962616	0.4953271028037384	resolved	
vae_candidate_000249	vae_candidate_000316	107	85	199.0	115	77	52	0.6753246753246753	0.719626168224299	0.9058823529411765	0.48598130841121495		unresolved	low_query_coverage
vae_candidate_000249	vae_candidate_000318	107	77	217.5	108	76	53	0.6973684210526315	0.7102803738317757	0.987012987012987	0.4953271028037383		unresolved	low_query_coverage
vae_candidate_000249	vae_candidate_000323	107	103	281.5	111	99	73	0.7373737373737373	0.9252336448598131	0.9611650485436893	0.6822429906542056	0.31775700934579443	resolved	
vae_candidate_000249	vae_candidate_000327	107	96	273.5	113	90	69	0.7666666666666667	0.8411214953271028	0.9375	0.6448598130841121	0.3551401869158879	resolved	
vae_candidate_000249	vae_candidate_000332	107	105	319.0	115	97	75	0.7731958762886598	0.9065420560747663	0.9238095238095239	0.7009345794392523	0.2990654205607477	resolved	
vae_candidate_000249	vae_candidate_000338	107	93	348.5	109	91	77	0.8461538461538461	0.8504672897196262	0.978494623655914	0.719626168224299	0.28037383177570097	resolved	
vae_candidate_000249	vae_candidate_000343	107	114	236.0	138	83	61	0.7349397590361446	0.7757009345794392	0.7280701754385965	0.5350877192982456		unresolved	low_query_coverage;low_target_coverage
vae_candidate_000249	vae_candidate_000344	107	88	295.0	107	88	71	0.8068181818181818	0.822429906542056	1.0	0.6635514018691588	0.33644859813084116	resolved	
vae_candidate_000249	vae_candidate_000345	107	101	223.0	114	94	52	0.5531914893617021	0.8785046728971962	0.9306930693069307	0.48598130841121495	0.514018691588785	resolved	
vae_candidate_000249	vae_candidate_000346	107	115	262.5	121	101	71	0.7029702970297029	0.9439252336448598	0.8782608695652174	0.6173913043478261	0.3826086956521739	resolved	
vae_candidate_000249	vae_candidate_000347	107	93	245.0	111	89	60	0.6741573033707865	0.8317757009345794	0.956989247311828	0.5607476635514018	0.4392523364485982	resolved	
vae_candidate_000249	vae_candidate_000352	107	72	182.0	107	72	47	0.6527777777777778	0.6728971962616822	1.0	0.4392523364485981		unresolved	low_query_coverage
vae_candidate_000249	vae_candidate_000354	107	95	336.0	111	91	77	0.8461538461538461	0.8504672897196262	0.9578947368421052	0.719626168224299	0.28037383177570097	resolved	
vae_candidate_000249	vae_candidate_000356	107	111	340.0	122	96	83	0.8645833333333334	0.897196261682243	0.8648648648648649	0.7477477477477478	0.25225225225225223	resolved	
vae_candidate_000249	vae_candidate_000359	107	106	271.0	110	103	61	0.5922330097087378	0.9626168224299065	0.9716981132075472	0.5700934579439252	0.4299065420560748	resolved	
vae_candidate_000249	vae_candidate_000364	107	95	229.5	109	93	54	0.5806451612903226	0.8691588785046729	0.9789473684210527	0.5046728971962616	0.4953271028037384	resolved	
vae_candidate_000249	vae_candidate_000369	107	88	300.5	108	87	72	0.8275862068965517	0.8130841121495327	0.9886363636363636	0.6728971962616822	0.3271028037383178	resolved	
vae_candidate_000249	vae_candidate_000374	107	106	297.0	123	90	73	0.8111111111111111	0.8411214953271028	0.8490566037735849	0.6822429906542056	0.31775700934579443	resolved	
vae_candidate_000249	vae_candidate_000383	107	98	298.0	109	96	74	0.7708333333333334	0.897196261682243	0.9795918367346939	0.6915887850467289	0.30841121495327106	resolved	
vae_candidate_000249	vae_candidate_000388	107	104	264.0	119	92	65	0.7065217391304348	0.8598130841121495	0.8846153846153846	0.6074766355140186	0.39252336448598135	resolved	
vae_candidate_000249	vae_candidate_000396	107	89	296.0	108	88	69	0.7840909090909091	0.822429906542056	0.9887640449438202	0.6448598130841121	0.3551401869158879	resolved	
vae_candidate_000249	vae_candidate_000399	107	94	357.0	107	94	75	0.7978723404255319	0.8785046728971962	1.0	0.7009345794392523	0.2990654205607477	resolved	
vae_candidate_000249	vae_candidate_000401	107	95	318.5	107	95	73	0.7684210526315789	0.8878504672897196	1.0	0.6822429906542056	0.31775700934579443	resolved	
vae_candidate_000249	vae_candidate_000411	107	96	344.0	107	96	77	0.8020833333333334	0.897196261682243	1.0	0.719626168224299	0.28037383177570097	resolved	
vae_candidate_000249	vae_candidate_000426	107	94	343.0	107	94	75	0.7978723404255319	0.8785046728971962	1.0	0.7009345794392523	0.2990654205607477	resolved	
vae_candidate_000249	vae_candidate_000439	107	87	222.0	115	79	55	0.6962025316455697	0.7383177570093458	0.9080459770114943	0.514018691588785		unresolved	low_query_coverage
vae_candidate_000249	vae_candidate_000463	107	85	266.0	108	84	67	0.7976190476190477	0.7850467289719626	0.9882352941176471	0.6261682242990654		unresolved	low_query_coverage
vae_candidate_000249	vae_candidate_000467	107	102	364.0	109	100	82	0.82	0.9345794392523364	0.9803921568627451	0.7663551401869159	0.23364485981308414	resolved	
vae_candidate_000249	vae_candidate_000493	107	91	333.0	108	90	74	0.8222222222222222	0.8411214953271028	0.989010989010989	0.6915887850467289	0.30841121495327106	resolved	
vae_candidate_000249	vae_candidate_000501	107	90	338.5	107	90	76	0.8444444444444444	0.8411214953271028	1.0	0.7102803738317757	0.28971962616822433	resolved	
vae_candidate_000249	vae_candidate_000505	107	82	228.0	109	80	60	0.75	0.7476635514018691	0.975609756097561	0.5607476635514018		unresolved	low_query_coverage
vae_candidate_000249	vae_candidate_000520	107	73	200.0	108	72	52	0.7222222222222222	0.6728971962616822	0.9863013698630136	0.48598130841121495		unresolved	low_query_coverage
vae_candidate_000249	vae_candidate_000523	107	109	205.5	116	100	63	0.63	0.9345794392523364	0.9174311926605505	0.5779816513761468	0.42201834862385323	resolved	
vae_candidate_000249	vae_candidate_000527	107	93	301.5	109	91	72	0.7912087912087912	0.8504672897196262	0.978494623655914	0.6728971962616822	0.3271028037383178	resolved	
vae_candidate_000249	vae_candidate_000533	107	101	324.0	114	94	75	0.7978723404255319	0.8785046728971962	0.9306930693069307	0.7009345794392523	0.2990654205607477	resolved	
vae_candidate_000249	vae_candidate_000535	107	92	297.5	109	90	70	0.7777777777777778	0.8411214953271028	0.9782608695652174	0.6542056074766355	0.3457943925233645	resolved	
vae_candidate_000249	vae_candidate_000536	107	88	268.5	108	87	65	0.7471264367816092	0.8130841121495327	0.9886363636363636	0.6074766355140186	0.39252336448598135	resolved	
vae_candidate_000249	vae_candidate_000539	107	91	209.0	107	91	52	0.5714285714285714	0.8504672897196262	1.0	0.48598130841121495	0.514018691588785	resolved	
vae_candidate_000249	vae_candidate_000547	107	100	265.0	119	88	68	0.7727272727272727	0.822429906542056	0.88	0.6355140186915887	0.36448598130841126	resolved	
vae_candidate_000249	vae_candidate_000572	107	87	264.0	109	85	65	0.7647058823529411	0.794392523364486	0.9770114942528736	0.6074766355140186		unresolved	low_query_coverage
vae_candidate_000249	vae_candidate_000574	107	94	347.0	109	92	78	0.8478260869565217	0.8598130841121495	0.9787234042553191	0.7289719626168224	0.2710280373831776	resolved	
vae_candidate_000249	vae_candidate_000582	107	86	285.5	108	85	70	0.8235294117647058	0.794392523364486	0.9883720930232558	0.6542056074766355		unresolved	low_query_coverage
vae_candidate_000249	vae_candidate_000588	107	99	249.5	109	97	60	0.6185567010309279	0.9065420560747663	0.9797979797979798	0.5607476635514018	0.4392523364485982	resolved	
vae_candidate_000249	vae_candidate_000591	107	88	227.0	110	85	62	0.7294117647058823	0.794392523364486	0.9659090909090909	0.5794392523364486		unresolved	low_query_coverage
vae_candidate_000249	vae_candidate_000593	107	124	179.0	137	94	51	0.5425531914893617	0.8785046728971962	0.7580645161290323	0.4112903225806452		unresolved	low_target_coverage
vae_candidate_000249	vae_candidate_000598	107	94	354.5	107	94	77	0.8191489361702128	0.8785046728971962	1.0	0.719626168224299	0.28037383177570097	resolved	
vae_candidate_000249	vae_candidate_000618	107	95	351.5	107	95	77	0.8105263157894737	0.8878504672897196	1.0	0.719626168224299	0.28037383177570097	resolved	
vae_candidate_000249	vae_candidate_000620	107	149	197.0	165	91	57	0.6263736263736264	0.8504672897196262	0.610738255033557	0.3825503355704698		unresolved	low_target_coverage
vae_candidate_000249	vae_candidate_000623	107	93	347.5	108	92	80	0.8695652173913043	0.8598130841121495	0.989247311827957	0.7476635514018691	0.25233644859813087	resolved	
vae_candidate_000249	vae_candidate_000627	107	90	298.0	107	90	69	0.7666666666666667	0.8411214953271028	1.0	0.6448598130841121	0.3551401869158879	resolved	
vae_candidate_000249	vae_candidate_000633	107	99	205.0	120	86	53	0.6162790697674418	0.8037383177570093	0.8686868686868687	0.4953271028037383	0.5046728971962617	resolved	
vae_candidate_000249	vae_candidate_000635	107	89	271.5	107	89	63	0.7078651685393258	0.8317757009345794	1.0	0.5887850467289719	0.4112149532710281	resolved	
vae_candidate_000249	vae_candidate_000638	107	89	299.5	107	89	67	0.7528089887640449	0.8317757009345794	1.0	0.6261682242990654	0.3738317757009346	resolved	
vae_candidate_000249	vae_candidate_000652	107	84	230.0	109	82	57	0.6951219512195121	0.7663551401869159	0.9761904761904762	0.5327102803738317		unresolved	low_query_coverage
vae_candidate_000249	vae_candidate_000666	107	99	241.5	112	94	58	0.6170212765957447	0.8785046728971962	0.9494949494949495	0.5420560747663551	0.4579439252336449	resolved	
vae_candidate_000249	vae_candidate_000672	107	131	165.0	138	100	50	0.5	0.9345794392523364	0.7633587786259542	0.3816793893129771		unresolved	low_target_coverage
vae_candidate_000249	vae_candidate_000685	107	106	342.5	110	103	80	0.7766990291262136	0.9626168224299065	0.9716981132075472	0.7476635514018691	0.25233644859813087	resolved	
vae_candidate_000249	vae_candidate_000687	107	130	171.5	146	91	57	0.6263736263736264	0.8504672897196262	0.7	0.43846153846153846		unresolved	low_target_coverage
vae_candidate_000249	vae_candidate_000696	107	102	345.0	108	101	79	0.7821782178217822	0.9439252336448598	0.9901960784313726	0.7383177570093458	0.26168224299065423	resolved	
vae_candidate_000249	vae_candidate_000701	107	111	260.5	119	99	66	0.6666666666666666	0.9252336448598131	0.8918918918918919	0.5945945945945946	0.4054054054054054	resolved	
vae_candidate_000249	vae_candidate_000715	107	95	305.0	109	93	75	0.8064516129032258	0.8691588785046729	0.9789473684210527	0.7009345794392523	0.2990654205607477	resolved	
vae_candidate_000249	vae_candidate_000731	107	125	319.5	133	99	79	0.797979797979798	0.9252336448598131	0.792	0.632		unresolved	low_target_coverage
vae_candidate_000249	vae_candidate_000744	107	95	179.0	112	90	48	0.5333333333333333	0.8411214953271028	0.9473684210526315	0.4485981308411215	0.5514018691588785	resolved	
vae_candidate_000249	vae_candidate_000750	107	98	357.0	111	94	80	0.851063829787234	0.8785046728971962	0.9591836734693877	0.7476635514018691	0.25233644859813087	resolved	
vae_candidate_000249	vae_candidate_000752	107	93	293.5	108	92	68	0.7391304347826086	0.8598130841121495	0.989247311827957	0.6355140186915887	0.36448598130841126	resolved	
vae_candidate_000249	vae_candidate_000772	107	98	340.5	110	95	81	0.8526315789473684	0.8878504672897196	0.9693877551020408	0.7570093457943925	0.2429906542056075	resolved	
vae_candidate_000249	vae_candidate_000780	107	89	342.0	107	89	75	0.8426966292134831	0.8317757009345794	1.0	0.7009345794392523	0.2990654205607477	resolved	
vae_candidate_000249	vae_candidate_000785	107	115	155.5	132	90	43	0.4777777777777778	0.8411214953271028	0.782608695652174	0.3739130434782609		unresolved	low_target_coverage
vae_candidate_000249	vae_candidate_000792	107	74	241.5	108	73	64	0.8767123287671232	0.6822429906542056	0.9864864864864865	0.5981308411214953		unresolved	low_query_coverage
vae_candidate_000249	vae_candidate_000812	107	107	261.0	122	92	62	0.6739130434782609	0.8598130841121495	0.8598130841121495	0.5794392523364486	0.42056074766355145	resolved	
vae_candidate_000249	vae_candidate_000818	107	94	227.0	112	89	54	0.6067415730337079	0.8317757009345794	0.9468085106382979	0.5046728971962616	0.4953271028037384	resolved	
vae_candidate_000249	vae_candidate_000836	107	90	274.0	107	90	64	0.7111111111111111	0.8411214953271028	1.0	0.5981308411214953	0.4018691588785047	resolved	
vae_candidate_000249	vae_candidate_000839	107	99	344.0	112	94	78	0.8297872340425532	0.8785046728971962	0.9494949494949495	0.7289719626168224	0.2710280373831776	resolved	
vae_candidate_000249	vae_candidate_000841	107	95	352.0	108	94	76	0.8085106382978723	0.8785046728971962	0.9894736842105263	0.7102803738317757	0.28971962616822433	resolved	
vae_candidate_000249	vae_candidate_000843	107	94	300.0	108	93	68	0.7311827956989247	0.8691588785046729	0.9893617021276596	0.6355140186915887	0.36448598130841126	resolved	
vae_candidate_000249	vae_candidate_000857	107	92	351.5	107	92	79	0.8586956521739131	0.8598130841121495	1.0	0.7383177570093458	0.26168224299065423	resolved	
vae_candidate_000249	vae_candidate_000872	107	71	155.0	107	71	45	0.6338028169014085	0.6635514018691588	1.0	0.4205607476635514		unresolved	low_query_coverage
vae_candidate_000249	vae_candidate_000876	107	82	244.0	107	82	61	0.7439024390243902	0.7663551401869159	1.0	0.5700934579439252		unresolved	low_query_coverage
vae_candidate_000249	vae_candidate_000881	107	111	138.0	136	82	46	0.5609756097560976	0.7663551401869159	0.7387387387387387	0.4144144144144144		unresolved	low_query_coverage;low_target_coverage
vae_candidate_000249	vae_candidate_000883	107	92	275.5	112	87	70	0.8045977011494253	0.8130841121495327	0.9456521739130435	0.6542056074766355	0.3457943925233645	resolved	
vae_candidate_000249	vae_candidate_000894	107	139	139.5	148	98	43	0.4387755102040816	0.9158878504672897	0.7050359712230215	0.30935251798561153		unresolved	low_target_coverage
vae_candidate_000249	vae_candidate_000895	107	72	225.0	107	72	57	0.7916666666666666	0.6728971962616822	1.0	0.5327102803738317		unresolved	low_query_coverage
vae_candidate_000249	vae_candidate_000900	107	89	349.0	107	89	76	0.8539325842696629	0.8317757009345794	1.0	0.7102803738317757	0.28971962616822433	resolved	
vae_candidate_000249	vae_candidate_000903	107	95	349.5	108	94	78	0.8297872340425532	0.8785046728971962	0.9894736842105263	0.7289719626168224	0.2710280373831776	resolved	
vae_candidate_000249	vae_candidate_000905	107	92	333.5	107	92	76	0.8260869565217391	0.8598130841121495	1.0	0.7102803738317757	0.28971962616822433	resolved	
vae_candidate_000249	vae_candidate_000908	107	96	368.0	107	96	77	0.8020833333333334	0.897196261682243	1.0	0.719626168224299	0.28037383177570097	resolved	
vae_candidate_000249	vae_candidate_000912	107	91	292.5	107	91	66	0.7252747252747253	0.8504672897196262	1.0	0.616822429906542	0.383177570093458	resolved	
vae_candidate_000249	vae_candidate_000913	107	97	343.0	111	93	79	0.8494623655913979	0.8691588785046729	0.9587628865979382	0.7383177570093458	0.26168224299065423	resolved	
vae_candidate_000249	vae_candidate_000914	107	98	313.0	111	94	73	0.776595744680851	0.8785046728971962	0.9591836734693877	0.6822429906542056	0.31775700934579443	resolved	
vae_candidate_000249	vae_candidate_000921	107	89	212.0	108	88	55	0.625	0.822429906542056	0.9887640449438202	0.514018691588785	0.485981308411215	resolved	
vae_candidate_000249	vae_candidate_000926	107	77	170.0	107	77	45	0.5844155844155844	0.719626168224299	1.0	0.4205607476635514		unresolved	low_query_coverage
vae_candidate_000249	vae_candidate_000927	107	90	305.5	107	90	71	0.7888888888888889	0.8411214953271028	1.0	0.6635514018691588	0.33644859813084116	resolved	
vae_candidate_000249	vae_candidate_000946	107	117	251.0	137	87	64	0.735632183908046	0.8130841121495327	0.7435897435897436	0.5470085470085471		unresolved	low_target_coverage
vae_candidate_000249	vae_candidate_000948	107	104	259.0	119	92	65	0.7065217391304348	0.8598130841121495	0.8846153846153846	0.6074766355140186	0.39252336448598135	resolved	
vae_candidate_000249	vae_candidate_000959	107	108	239.5	122	93	61	0.6559139784946236	0.8691588785046729	0.8611111111111112	0.5648148148148148	0.43518518518518523	resolved	
