sequence_id	pool	accession	accession_base	model_name	env_start_1based	env_end_1based	bit_score	i_evalue	hmm_start_1based	hmm_end_1based	hmm_length	hmm_span_fraction	reference_sequences_with_accession
vae_candidate_000579	excluded	PF00741.24	PF00741	Gas_vesicle	9	52	25.630876541137695	7.262252971733569e-07	1	24	39	0.6153846153846154	346
vae_candidate_000580	ambiguous_exploration	PF00741.24	PF00741	Gas_vesicle	10	48	57.99796676635742	5.583261806900394e-17	1	39	39	1.0	346
vae_candidate_000581	excluded	PF00741.24	PF00741	Gas_vesicle	8	46	55.96001052856445	2.419445260298084e-16	1	37	39	0.9487179487179487	346
vae_candidate_000582	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	12	50	59.4178581237793	2.0099964742071354e-17	1	39	39	1.0	346
vae_candidate_000583	excluded	PF00741.24	PF00741	Gas_vesicle	20	58	49.265472412109375	2.989846296085007e-14	1	39	39	1.0	346
vae_candidate_000584	excluded	PF00741.24	PF00741	Gas_vesicle	17	54	49.55207061767578	2.432717260990035e-14	1	39	39	1.0	346
vae_candidate_000586	excluded	PF00741.24	PF00741	Gas_vesicle	8	46	56.50090789794922	1.639435248896267e-16	1	39	39	1.0	346
vae_candidate_000588	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	18	56	53.194801330566406	1.7692866390251734e-15	2	39	39	0.9743589743589743	346
vae_candidate_000589	excluded	PF00741.24	PF00741	Gas_vesicle	26	64	48.60470199584961	4.809819185431412e-14	2	38	39	0.9487179487179487	346
vae_candidate_000590	excluded	PF00741.24	PF00741	Gas_vesicle	9	47	58.30116271972656	4.488944583166192e-17	1	39	39	1.0	346
vae_candidate_000591	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	13	52	50.69573211669922	1.0683565747931534e-14	1	39	39	1.0	346
vae_candidate_000593	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	12	50	49.71368408203125	2.1656590615256457e-14	1	39	39	1.0	346
vae_candidate_000594	excluded	PF00741.24	PF00741	Gas_vesicle	109	147	54.380836486816406	7.536708484388171e-16	1	39	39	1.0	346
vae_candidate_000597	excluded	PF00741.24	PF00741	Gas_vesicle	10	48	60.55146408081055	8.891234764871181e-18	1	39	39	1.0	346
vae_candidate_000598	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	13	51	58.135475158691406	5.057301922059804e-17	1	39	39	1.0	346
vae_candidate_000599	excluded	PF00741.24	PF00741	Gas_vesicle	12	39	25.502534866333008	7.964821286386525e-07	1	23	39	0.5897435897435898	346
vae_candidate_000599	excluded	PF00741.24	PF00741	Gas_vesicle	36	70	38.446781158447266	7.183100667537389e-11	9	39	39	0.7948717948717948	346
vae_candidate_000601	ambiguous_exploration	PF00741.24	PF00741	Gas_vesicle	13	51	53.948856353759766	1.0284150048358595e-15	1	39	39	1.0	346
vae_candidate_000602	excluded	PF00741.24	PF00741	Gas_vesicle	8	32	25.123769760131836	1.0460053409108384e-06	2	24	39	0.5897435897435898	346
vae_candidate_000607	ambiguous_exploration	PF00741.24	PF00741	Gas_vesicle	25	63	41.58838653564453	7.492244472040873e-12	1	37	39	0.9487179487179487	346
vae_candidate_000608	excluded	PF00741.24	PF00741	Gas_vesicle	20	42	28.54678726196289	8.91040057010777e-08	3	24	39	0.5641025641025641	346
vae_candidate_000608	excluded	PF00741.24	PF00741	Gas_vesicle	43	67	25.1144962310791	1.0530081374921976e-06	15	39	39	0.6410256410256411	346
vae_candidate_000611	excluded	PF00741.24	PF00741	Gas_vesicle	12	50	57.233497619628906	9.677697181151596e-17	1	39	39	1.0	346
vae_candidate_000612	excluded	PF00741.24	PF00741	Gas_vesicle	140	179	45.74008560180664	3.778107069580117e-13	1	39	39	1.0	346
vae_candidate_000615	excluded	PF00741.24	PF00741	Gas_vesicle	19	56	32.71149826049805	4.451368364000556e-09	1	39	39	1.0	346
vae_candidate_000618	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	13	51	58.36577606201172	4.285027734158979e-17	1	39	39	1.0	346
vae_candidate_000619	excluded	PF00741.24	PF00741	Gas_vesicle	16	54	49.56930923461914	2.4027293438876423e-14	1	39	39	1.0	346
vae_candidate_000620	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	9	47	56.19404983520508	2.044477646046348e-16	1	39	39	1.0	346
vae_candidate_000621	ambiguous_exploration	PF00741.24	PF00741	Gas_vesicle	10	50	44.106170654296875	1.2241814965051865e-12	1	39	39	1.0	346
vae_candidate_000622	excluded	PF00741.24	PF00741	Gas_vesicle	10	50	42.54436492919922	3.766035540527655e-12	3	34	39	0.8205128205128205	346
vae_candidate_000623	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	10	48	59.96089172363281	1.3598976600412883e-17	1	39	39	1.0	346
vae_candidate_000624	excluded	PF00741.24	PF00741	Gas_vesicle	12	50	35.30683517456055	6.878495107308171e-10	1	33	39	0.8461538461538461	346
vae_candidate_000625	excluded	PF00741.24	PF00741	Gas_vesicle	24	57	49.321533203125	2.8716452439727166e-14	1	33	39	0.8461538461538461	346
vae_candidate_000625	excluded	PF00741.24	PF00741	Gas_vesicle	55	78	27.26255226135254	2.2449131569007507e-07	16	39	39	0.6153846153846154	346
vae_candidate_000627	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	12	50	59.267974853515625	2.2388827620225456e-17	1	39	39	1.0	346
vae_candidate_000630	excluded	PF00741.24	PF00741	Gas_vesicle	41	72	41.39584732055664	8.605523167787261e-12	9	39	39	0.7948717948717948	346
vae_candidate_000631	excluded	PF00741.24	PF00741	Gas_vesicle	19	57	40.24264144897461	1.973036625635427e-11	1	39	39	1.0	346
vae_candidate_000633	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	9	47	58.53520965576172	3.7932234405965544e-17	1	39	39	1.0	346
vae_candidate_000634	excluded	PF00741.24	PF00741	Gas_vesicle	14	53	45.01050567626953	6.386398133815378e-13	1	39	39	1.0	346
vae_candidate_000635	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	13	51	57.79922103881836	6.441585331375423e-17	1	39	39	1.0	346
vae_candidate_000636	excluded	PF00741.24	PF00741	Gas_vesicle	20	63	35.818050384521484	4.761536163719785e-10	1	30	39	0.7692307692307693	346
vae_candidate_000638	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	11	49	56.43059539794922	1.7245102035417151e-16	1	39	39	1.0	346
vae_candidate_000639	ambiguous_exploration	PF00741.24	PF00741	Gas_vesicle	8	50	44.04397964477539	1.2802048805280829e-12	1	39	39	1.0	346
vae_candidate_000640	excluded	PF00741.24	PF00741	Gas_vesicle	11	49	57.8350944519043	6.277444946769047e-17	1	37	39	0.9487179487179487	346
vae_candidate_000644	excluded	PF00741.24	PF00741	Gas_vesicle	8	50	38.72145462036133	5.894962047240698e-11	5	39	39	0.8974358974358975	346
vae_candidate_000647	excluded	PF00741.24	PF00741	Gas_vesicle	13	51	53.779361724853516	1.1618035213909835e-15	1	39	39	1.0	346
vae_candidate_000648	excluded	PF00741.24	PF00741	Gas_vesicle	38	75	47.21856689453125	1.3039867330744387e-13	3	39	39	0.9487179487179487	346
vae_candidate_000651	excluded	PF00741.24	PF00741	Gas_vesicle	17	50	26.45722770690918	4.0072849375073086e-07	5	39	39	0.8974358974358975	346
vae_candidate_000652	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	11	49	60.87795639038086	7.029729280214091e-18	1	39	39	1.0	346
vae_candidate_000653	excluded	PF00741.24	PF00741	Gas_vesicle	13	51	52.17420959472656	3.687366709959906e-15	1	39	39	1.0	346
vae_candidate_000657	excluded	PF00741.24	PF00741	Gas_vesicle	12	50	60.041419982910156	1.28334218373147e-17	1	39	39	1.0	346
vae_candidate_000658	excluded	PF00741.24	PF00741	Gas_vesicle	15	53	57.206031799316406	9.870852126878788e-17	1	39	39	1.0	346
vae_candidate_000660	excluded	PF00741.24	PF00741	Gas_vesicle	19	53	36.715179443359375	2.4969451972893955e-10	7	37	39	0.7948717948717948	346
vae_candidate_000665	excluded	PF00741.24	PF00741	Gas_vesicle	67	105	50.52981185913086	1.2038256116299042e-14	1	39	39	1.0	346
vae_candidate_000666	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	12	50	59.57965087890625	1.7891127904318722e-17	1	39	39	1.0	346
vae_candidate_000668	excluded	PF00741.24	PF00741	Gas_vesicle	20	46	36.6135368347168	2.686399847682342e-10	1	25	39	0.6410256410256411	346
vae_candidate_000672	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	19	58	35.678184509277344	5.265660719007295e-10	4	39	39	0.9230769230769231	346
vae_candidate_000675	excluded	PF00741.24	PF00741	Gas_vesicle	18	56	59.19707107543945	2.356066895259721e-17	1	39	39	1.0	346
vae_candidate_000676	excluded	PF00741.24	PF00741	Gas_vesicle	30	70	50.050045013427734	1.7001327280338242e-14	1	39	39	1.0	346
vae_candidate_000677	excluded	PF00741.24	PF00741	Gas_vesicle	30	65	36.780677795410156	2.382000524555595e-10	6	39	39	0.8717948717948718	346
vae_candidate_000679	excluded	PF00741.24	PF00741	Gas_vesicle	13	51	60.473209381103516	9.406225459341128e-18	1	39	39	1.0	346
vae_candidate_000681	excluded	PF00741.24	PF00741	Gas_vesicle	12	49	55.020965576171875	4.755015145728919e-16	1	38	39	0.9743589743589743	346
vae_candidate_000683	excluded	PF00741.24	PF00741	Gas_vesicle	10	48	57.02967834472656	1.12062988508482e-16	1	39	39	1.0	346
vae_candidate_000684	excluded	PF00741.24	PF00741	Gas_vesicle	45	83	49.22039031982422	3.088419421316033e-14	1	39	39	1.0	346
vae_candidate_000685	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	22	60	54.37142562866211	7.587914973193091e-16	1	39	39	1.0	346
vae_candidate_000687	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	12	53	31.745180130004883	8.92179126959622e-09	1	39	39	1.0	346
vae_candidate_000688	excluded	PF00741.24	PF00741	Gas_vesicle	9	28	30.737899780273438	1.8416648609514214e-08	1	18	39	0.46153846153846156	346
vae_candidate_000690	excluded	PF00741.24	PF00741	Gas_vesicle	10	47	42.97442626953125	2.7637408528620948e-12	1	30	39	0.7692307692307693	346
vae_candidate_000691	excluded	PF00741.24	PF00741	Gas_vesicle	12	50	47.826454162597656	8.420122289469568e-14	1	38	39	0.9743589743589743	346
vae_candidate_000693	excluded	PF00741.24	PF00741	Gas_vesicle	29	65	53.011295318603516	2.0190208724373436e-15	1	36	39	0.9230769230769231	346
vae_candidate_000694	excluded	PF00741.24	PF00741	Gas_vesicle	12	50	58.676231384277344	3.4272158272143784e-17	1	39	39	1.0	346
vae_candidate_000694	excluded	PF00741.24	PF00741	Gas_vesicle	70	106	52.76142501831055	2.4166912412877358e-15	1	36	39	0.9230769230769231	346
vae_candidate_000696	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	19	57	58.30034637451172	4.4915820590826976e-17	1	39	39	1.0	346
vae_candidate_000698	excluded	PF00741.24	PF00741	Gas_vesicle	18	48	25.987382888793945	5.619129000691766e-07	8	33	39	0.6666666666666666	346
vae_candidate_000700	excluded	PF00741.24	PF00741	Gas_vesicle	12	50	56.136810302734375	2.1304374067218552e-16	1	39	39	1.0	346
vae_candidate_000700	excluded	PF00741.24	PF00741	Gas_vesicle	89	119	28.22930145263672	1.119711973518449e-07	9	39	39	0.7948717948717948	346
vae_candidate_000701	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	22	63	43.92670822143555	1.3929158159892767e-12	3	39	39	0.9487179487179487	346
vae_candidate_000702	excluded	PF00741.24	PF00741	Gas_vesicle	47	79	30.733299255371094	1.8477711848082066e-08	8	39	39	0.8205128205128205	346
vae_candidate_000703	excluded	PF00741.24	PF00741	Gas_vesicle	12	52	51.506141662597656	5.963161508699752e-15	1	39	39	1.0	346
vae_candidate_000704	ambiguous_exploration	PF00741.24	PF00741	Gas_vesicle	11	49	49.6768684387207	2.2237930571397982e-14	2	39	39	0.9743589743589743	346
vae_candidate_000707	excluded	PF00741.24	PF00741	Gas_vesicle	59	97	55.49110794067383	3.390315754227432e-16	1	39	39	1.0	346
vae_candidate_000708	excluded	PF00741.24	PF00741	Gas_vesicle	23	61	41.47431945800781	8.133098381771996e-12	5	36	39	0.8205128205128205	346
vae_candidate_000712	excluded	PF00741.24	PF00741	Gas_vesicle	14	46	26.33393096923828	4.379035104728936e-07	9	39	39	0.7948717948717948	346
vae_candidate_000713	excluded	PF00741.24	PF00741	Gas_vesicle	25	59	35.6004753112793	5.568467884215878e-10	9	39	39	0.7948717948717948	346
vae_candidate_000715	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	16	54	57.17287063598633	1.0109204081819815e-16	1	39	39	1.0	346
vae_candidate_000717	excluded	PF00741.24	PF00741	Gas_vesicle	13	54	39.083980560302734	4.5414822311208e-11	5	39	39	0.8974358974358975	346
vae_candidate_000718	ambiguous_exploration	PF00741.24	PF00741	Gas_vesicle	29	67	57.228275299072266	9.714130153893993e-17	1	39	39	1.0	346
vae_candidate_000721	excluded	PF00741.24	PF00741	Gas_vesicle	31	66	40.06071472167969	2.2489730823073813e-11	1	28	39	0.717948717948718	346
vae_candidate_000722	excluded	PF00741.24	PF00741	Gas_vesicle	17	55	43.982078552246094	1.3385128717072046e-12	1	39	39	1.0	346
vae_candidate_000724	excluded	PF00741.24	PF00741	Gas_vesicle	50	88	58.12857437133789	5.082475156358331e-17	1	39	39	1.0	346
vae_candidate_000725	excluded	PF00741.24	PF00741	Gas_vesicle	12	50	54.783687591552734	5.640237250142942e-16	1	39	39	1.0	346
vae_candidate_000727	ambiguous_exploration	PF00741.24	PF00741	Gas_vesicle	14	53	43.26056671142578	2.2494851786154933e-12	1	39	39	1.0	346
vae_candidate_000731	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	18	56	59.086612701416016	2.5509623119914427e-17	1	39	39	1.0	346
vae_candidate_000733	excluded	PF00741.24	PF00741	Gas_vesicle	12	54	42.62026596069336	3.5658789001323415e-12	1	39	39	1.0	346
vae_candidate_000737	ambiguous_exploration	PF00741.24	PF00741	Gas_vesicle	14	52	56.778472900390625	1.342640582808382e-16	1	39	39	1.0	346
vae_candidate_000738	excluded	PF00741.24	PF00741	Gas_vesicle	8	36	39.24250411987305	4.051927014972945e-11	1	28	39	0.717948717948718	346
vae_candidate_000739	excluded	PF00741.24	PF00741	Gas_vesicle	61	98	27.171228408813477	2.3973792785346606e-07	5	34	39	0.7692307692307693	346
vae_candidate_000743	excluded	PF00741.24	PF00741	Gas_vesicle	12	50	55.96529006958008	2.410271863088827e-16	1	39	39	1.0	346
vae_candidate_000744	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	8	46	43.22384262084961	2.309717210132528e-12	1	39	39	1.0	346
vae_candidate_000746	excluded	PF00741.24	PF00741	Gas_vesicle	10	38	35.80574035644531	4.803897899264594e-10	1	28	39	0.717948717948718	346
vae_candidate_000747	excluded	PF00741.24	PF00741	Gas_vesicle	14	48	41.82594299316406	6.315088685150937e-12	1	36	39	0.9230769230769231	346
vae_candidate_000750	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	14	52	57.726375579833984	6.788217861538458e-17	1	39	39	1.0	346
vae_candidate_000751	excluded	PF00741.24	PF00741	Gas_vesicle	119	163	45.54854202270508	4.3363914528718533e-13	5	39	39	0.8974358974358975	346
vae_candidate_000752	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	12	50	59.07238006591797	2.5772200827986578e-17	1	39	39	1.0	346
vae_candidate_000753	excluded	PF00741.24	PF00741	Gas_vesicle	9	39	26.09300994873047	5.207895766112747e-07	9	34	39	0.6666666666666666	346
vae_candidate_000755	excluded	PF00741.24	PF00741	Gas_vesicle	18	56	43.46358871459961	1.9437575755551618e-12	1	29	39	0.7435897435897436	346
vae_candidate_000756	excluded	PF00741.24	PF00741	Gas_vesicle	13	51	54.79292297363281	5.602881888924653e-16	1	39	39	1.0	346
vae_candidate_000757	excluded	PF00741.24	PF00741	Gas_vesicle	42	65	26.306135177612305	4.467495816540985e-07	9	30	39	0.5641025641025641	346
vae_candidate_000758	ambiguous_exploration	PF00741.24	PF00741	Gas_vesicle	18	56	48.587989807128906	4.868005211066246e-14	1	39	39	1.0	346
vae_candidate_000763	excluded	PF00741.24	PF00741	Gas_vesicle	73	107	42.870025634765625	2.979345022902689e-12	2	31	39	0.7692307692307693	346
vae_candidate_000764	excluded	PF00741.24	PF00741	Gas_vesicle	11	49	58.376617431640625	4.2517320556987e-17	1	39	39	1.0	346
vae_candidate_000765	excluded	PF00741.24	PF00741	Gas_vesicle	57	95	51.3943977355957	6.462413030835096e-15	1	39	39	1.0	346
vae_candidate_000767	excluded	PF00741.24	PF00741	Gas_vesicle	19	57	47.94097137451172	7.754140281894024e-14	1	39	39	1.0	346
vae_candidate_000768	excluded	PF00741.24	PF00741	Gas_vesicle	13	49	44.98484420776367	6.505411547250569e-13	1	29	39	0.7435897435897436	346
vae_candidate_000772	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	13	51	58.10807800292969	5.157984615843137e-17	1	39	39	1.0	346
vae_candidate_000775	excluded	PF00741.24	PF00741	Gas_vesicle	10	53	45.36224365234375	4.958423949663811e-13	1	39	39	1.0	346
vae_candidate_000777	excluded	PF00741.24	PF00741	Gas_vesicle	12	41	31.57034683227539	1.0117765013856028e-08	1	30	39	0.7692307692307693	346
vae_candidate_000777	excluded	PF00741.24	PF00741	Gas_vesicle	39	70	42.1978759765625	4.832329208336915e-12	9	39	39	0.7948717948717948	346
vae_candidate_000779	ambiguous_exploration	PF00741.24	PF00741	Gas_vesicle	24	61	49.2429084777832	3.038783228469524e-14	5	39	39	0.8974358974358975	346
vae_candidate_000780	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	9	47	60.10715866088867	1.2240529760386287e-17	1	39	39	1.0	346
vae_candidate_000784	excluded	PF00741.24	PF00741	Gas_vesicle	30	59	34.60773468017578	1.137498518389624e-09	6	32	39	0.6923076923076923	346
vae_candidate_000784	excluded	PF00741.24	PF00741	Gas_vesicle	56	89	39.84537887573242	2.6258696756566926e-11	8	39	39	0.8205128205128205	346
vae_candidate_000785	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	9	48	41.47514343261719	8.128277971803723e-12	2	39	39	0.9743589743589743	346
vae_candidate_000786	ambiguous_exploration	PF00741.24	PF00741	Gas_vesicle	10	48	57.87235641479492	6.111378219315376e-17	1	39	39	1.0	346
vae_candidate_000788	excluded	PF00741.24	PF00741	Gas_vesicle	11	53	46.980525970458984	1.5475940337037734e-13	1	39	39	1.0	346
vae_candidate_000790	excluded	PF00741.24	PF00741	Gas_vesicle	34	67	25.072649002075195	1.0851962846145574e-06	9	33	39	0.6410256410256411	346
vae_candidate_000792	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	12	50	59.212467193603516	2.3301108567202487e-17	1	39	39	1.0	346
vae_candidate_000793	excluded	PF00741.24	PF00741	Gas_vesicle	13	51	60.09327697753906	1.236340260302958e-17	1	39	39	1.0	346
vae_candidate_000794	excluded	PF00741.24	PF00741	Gas_vesicle	24	62	59.653892517089844	1.6960491343727005e-17	1	39	39	1.0	346
vae_candidate_000795	excluded	PF00741.24	PF00741	Gas_vesicle	18	34	26.833005905151367	3.057917167775848e-07	1	17	39	0.4358974358974359	346
vae_candidate_000795	excluded	PF00741.24	PF00741	Gas_vesicle	32	62	31.02422332763672	1.4987845314263406e-08	5	31	39	0.6923076923076923	346
vae_candidate_000797	excluded	PF00741.24	PF00741	Gas_vesicle	12	40	32.20844650268555	6.39276788559046e-09	1	24	39	0.6153846153846154	346
vae_candidate_000798	excluded	PF00741.24	PF00741	Gas_vesicle	10	47	50.22045135498047	1.503950867471254e-14	1	36	39	0.9230769230769231	346
vae_candidate_000799	excluded	PF00741.24	PF00741	Gas_vesicle	21	59	53.870277404785156	1.0882358621446908e-15	3	39	39	0.9487179487179487	346
vae_candidate_000800	excluded	PF00741.24	PF00741	Gas_vesicle	9	47	65.48672485351562	2.551374745080967e-19	1	39	39	1.0	346
vae_candidate_000801	excluded	PF00741.24	PF00741	Gas_vesicle	14	52	58.24028015136719	4.6899589916011916e-17	1	39	39	1.0	346
vae_candidate_000803	excluded	PF00741.24	PF00741	Gas_vesicle	21	55	33.50614929199219	2.5129170706346945e-09	1	29	39	0.7435897435897436	346
vae_candidate_000805	excluded	PF00741.24	PF00741	Gas_vesicle	12	50	48.494747161865234	5.205804177963271e-14	1	39	39	1.0	346
vae_candidate_000807	excluded	PF00741.24	PF00741	Gas_vesicle	23	61	49.94596481323242	1.8323404903162137e-14	1	39	39	1.0	346
vae_candidate_000808	excluded	PF00741.24	PF00741	Gas_vesicle	14	48	32.44530487060547	5.3910652887721624e-09	1	30	39	0.7692307692307693	346
vae_candidate_000809	excluded	PF00741.24	PF00741	Gas_vesicle	24	62	63.71565246582031	9.124419544112982e-19	1	39	39	1.0	346
vae_candidate_000811	excluded	PF00741.24	PF00741	Gas_vesicle	9	42	33.525291442871094	2.4785435216359047e-09	1	38	39	0.9743589743589743	346
vae_candidate_000812	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	12	50	53.687461853027344	1.241223207225105e-15	1	39	39	1.0	346
vae_candidate_000813	excluded	PF00741.24	PF00741	Gas_vesicle	118	156	55.43214797973633	3.5372370547179215e-16	1	39	39	1.0	346
vae_candidate_000815	excluded	PF00741.24	PF00741	Gas_vesicle	20	58	55.92831039428711	2.475264260802488e-16	1	39	39	1.0	346
vae_candidate_000816	excluded	PF00741.24	PF00741	Gas_vesicle	36	74	39.89070510864258	2.5416132477239884e-11	2	39	39	0.9743589743589743	346
vae_candidate_000817	ambiguous_exploration	PF00741.24	PF00741	Gas_vesicle	8	46	49.72896194458008	2.141982933184127e-14	2	39	39	0.9743589743589743	346
vae_candidate_000818	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	29	67	46.165645599365234	2.7815941291005577e-13	2	39	39	0.9743589743589743	346
vae_candidate_000819	excluded	PF00741.24	PF00741	Gas_vesicle	13	51	54.60547637939453	6.411880879169602e-16	1	39	39	1.0	346
vae_candidate_000822	excluded	PF00741.24	PF00741	Gas_vesicle	13	39	33.5314826965332	2.4675268342078155e-09	1	26	39	0.6666666666666666	346
vae_candidate_000822	excluded	PF00741.24	PF00741	Gas_vesicle	38	69	38.89459228515625	5.204491943461098e-11	9	39	39	0.7948717948717948	346
vae_candidate_000825	excluded	PF00741.24	PF00741	Gas_vesicle	11	44	27.747861862182617	1.583245551623455e-07	1	26	39	0.6666666666666666	346
vae_candidate_000828	excluded	PF00741.24	PF00741	Gas_vesicle	13	51	44.33198928833008	1.0405937223542378e-12	1	39	39	1.0	346
vae_candidate_000830	excluded	PF00741.24	PF00741	Gas_vesicle	12	50	59.670860290527344	1.6754685471578108e-17	1	39	39	1.0	346
vae_candidate_000833	excluded	PF00741.24	PF00741	Gas_vesicle	20	56	32.1452522277832	6.690153887533714e-09	1	36	39	0.9230769230769231	346
vae_candidate_000834	excluded	PF00741.24	PF00741	Gas_vesicle	12	51	49.57413864135742	2.3943946979903345e-14	1	39	39	1.0	346
vae_candidate_000834	excluded	PF00741.24	PF00741	Gas_vesicle	62	93	40.07211685180664	2.2305978502157882e-11	9	39	39	0.7948717948717948	346
vae_candidate_000835	excluded	PF00741.24	PF00741	Gas_vesicle	23	61	44.16389083862305	1.1743815036057273e-12	2	39	39	0.9743589743589743	346
vae_candidate_000836	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	11	49	57.189205169677734	9.991085854143378e-17	1	39	39	1.0	346
vae_candidate_000837	excluded	PF00741.24	PF00741	Gas_vesicle	39	75	53.83857727050781	1.1133425422315477e-15	1	36	39	0.9230769230769231	346
vae_candidate_000838	excluded	PF00741.24	PF00741	Gas_vesicle	12	50	56.763702392578125	1.3569858243376085e-16	1	39	39	1.0	346
vae_candidate_000839	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	12	50	59.123451232910156	2.484234604964032e-17	1	39	39	1.0	346
vae_candidate_000840	excluded	PF00741.24	PF00741	Gas_vesicle	15	40	26.5108699798584	3.85556381674858e-07	14	39	39	0.6666666666666666	346
vae_candidate_000841	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	13	51	59.89714813232422	1.4237215227964452e-17	1	39	39	1.0	346
vae_candidate_000843	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	11	49	56.37712478637695	1.7921504063992267e-16	1	39	39	1.0	346
vae_candidate_000845	excluded	PF00741.24	PF00741	Gas_vesicle	12	50	56.29616165161133	1.8996522359279023e-16	1	39	39	1.0	346
vae_candidate_000847	excluded	PF00741.24	PF00741	Gas_vesicle	38	76	57.232364654541016	9.685589569348546e-17	1	39	39	1.0	346
vae_candidate_000849	excluded	PF00741.24	PF00741	Gas_vesicle	18	42	33.94935989379883	1.8267626886957126e-09	1	25	39	0.6410256410256411	346
vae_candidate_000849	excluded	PF00741.24	PF00741	Gas_vesicle	41	66	27.20728874206543	2.335976589845195e-07	14	39	39	0.6666666666666666	346
vae_candidate_000850	excluded	PF00741.24	PF00741	Gas_vesicle	11	49	57.482242584228516	8.0917660556452e-17	1	39	39	1.0	346
vae_candidate_000857	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	11	49	59.99557113647461	1.3263846289213642e-17	1	39	39	1.0	346
vae_candidate_000858	excluded	PF00741.24	PF00741	Gas_vesicle	27	62	37.229949951171875	1.7240572888064168e-10	7	39	39	0.8461538461538461	346
vae_candidate_000859	ambiguous_exploration	PF00741.24	PF00741	Gas_vesicle	28	66	42.06591796875	5.313628904617032e-12	2	39	39	0.9743589743589743	346
vae_candidate_000860	excluded	PF00741.24	PF00741	Gas_vesicle	12	50	58.28913497924805	4.527961391248801e-17	1	39	39	1.0	346
vae_candidate_000861	excluded	PF00741.24	PF00741	Gas_vesicle	19	51	28.28338623046875	1.0769752397140009e-07	1	28	39	0.717948717948718	346
vae_candidate_000862	excluded	PF00741.24	PF00741	Gas_vesicle	9	37	36.963348388671875	2.0886241564507245e-10	1	28	39	0.717948717948718	346
vae_candidate_000864	ambiguous_exploration	PF00741.24	PF00741	Gas_vesicle	12	49	36.83280563354492	2.2943135005696518e-10	1	39	39	1.0	346
vae_candidate_000872	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	12	44	46.86503982543945	1.6816846798179128e-13	7	39	39	0.8461538461538461	346
vae_candidate_000874	excluded	PF00741.24	PF00741	Gas_vesicle	12	55	41.65868377685547	7.1227091100829814e-12	1	29	39	0.7435897435897436	346
vae_candidate_000876	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	11	49	58.84515380859375	3.034980990997507e-17	1	39	39	1.0	346
vae_candidate_000877	excluded	PF00741.24	PF00741	Gas_vesicle	19	61	29.924585342407227	3.3064197599429584e-08	1	29	39	0.7435897435897436	346
vae_candidate_000881	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	10	48	54.43429946899414	7.252294218166702e-16	1	39	39	1.0	346
vae_candidate_000882	excluded	PF00741.24	PF00741	Gas_vesicle	19	57	43.796627044677734	1.5295831757390948e-12	1	39	39	1.0	346
vae_candidate_000883	main_supported_gvpa	PF00741.24	PF00741	Gas_vesicle	5	44	43.501007080078125	1.8921234804682788e-12	2	39	39	0.9743589743589743	346
vae_candidate_000884	ambiguous_exploration	PF00741.24	PF00741	Gas_vesicle	14	52	58.897735595703125	2.9223015714246487e-17	1	39	39	1.0	346
vae_candidate_000885	excluded	PF00741.24	PF00741	Gas_vesicle	9	33	27.480119705200195	1.919611297396344e-07	1	24	39	0.6153846153846154	346
